Age,MeanDNE.Apex,MedianDNE.Apex,MeanDNE.Convex,MeanDNE.Concave,Proportion.DNEunder0.0001,Population
31,0.024474 ,0.009503 ,0.018317 ,0.018242 ,0.005812 ,European
69,0.037310 ,0.013759 ,0.019345 ,0.020345 ,0.004737 ,European
72,0.035686 ,0.014017 ,0.019655 ,0.020977 ,0.005745 ,European
52,0.035795 ,0.010575 ,0.021588 ,0.024043 ,0.005428 ,European
51,0.034033 ,0.011877 ,0.021768 ,0.024835 ,0.005045 ,European
59,0.035210 ,0.015859 ,0.021704 ,0.024485 ,0.005179 ,European
54,0.032610 ,0.011521 ,0.020420 ,0.022189 ,0.005469 ,European
84,0.032051 ,0.012994 ,0.025293 ,0.030451 ,0.004066 ,European
59,0.033023 ,0.012293 ,0.023597 ,0.027769 ,0.004375 ,European
59,0.035459 ,0.011042 ,0.021704 ,0.024517 ,0.005567 ,European
59,0.035165 ,0.012847 ,0.021445 ,0.023665 ,0.004910 ,European
67,0.035356 ,0.013864 ,0.021323 ,0.023419 ,0.004795 ,European
49,0.031145 ,0.010731 ,0.020141 ,0.021633 ,0.005460 ,European
31,0.024868 ,0.009344 ,0.016812 ,0.015271 ,0.005087 ,European
56,0.032873 ,0.013619 ,0.021675 ,0.024328 ,0.004795 ,European
57,0.027548 ,0.012614 ,0.022750 ,0.026684 ,0.005591 ,European
57,0.035381 ,0.011854 ,0.018491 ,0.018665 ,0.005209 ,European
62,0.032668 ,0.010817 ,0.021556 ,0.023851 ,0.005388 ,European
33,0.029867 ,0.010629 ,0.017880 ,0.017266 ,0.005309 ,European
39,0.031029 ,0.012314 ,0.017361 ,0.016705 ,0.005344 ,European
38,0.030532 ,0.010142 ,0.016947 ,0.015408 ,0.004712 ,European
38,0.030120 ,0.011475 ,0.020245 ,0.021878 ,0.005357 ,European
62,0.037102 ,0.011381 ,0.022051 ,0.025547 ,0.004313 ,European
68,0.034572 ,0.013881 ,0.021754 ,0.024761 ,0.004938 ,European
68,0.030727 ,0.012333 ,0.019711 ,0.021085 ,0.004291 ,European
66,0.034632 ,0.013294 ,0.020478 ,0.022371 ,0.004135 ,European
52,0.028169 ,0.012776 ,0.016350 ,0.014676 ,0.005180 ,European
47,0.030715 ,0.011486 ,0.022812 ,0.026819 ,0.004554 ,European
55,0.034748 ,0.010890 ,0.018651 ,0.019296 ,0.005072 ,European
55,0.032418 ,0.011044 ,0.021649 ,0.024306 ,0.005340 ,European
54,0.027860 ,0.012747 ,0.021568 ,0.023925 ,0.004852 ,European
57,0.031246 ,0.012744 ,0.022776 ,0.026726 ,0.004741 ,European
25,0.040234 ,0.009483 ,0.017250 ,0.016312 ,0.005377 ,European
22,0.030630 ,0.009654 ,0.015056 ,0.013765 ,0.006771 ,European
45,0.033018 ,0.011894 ,0.019467 ,0.020567 ,0.005351 ,European
23,0.025887 ,0.009756 ,0.015337 ,0.013824 ,0.005655 ,European
28,0.026037 ,0.009048 ,0.018411 ,0.018569 ,0.005520 ,European
30,0.031978 ,0.008563 ,0.018381 ,0.018477 ,0.005970 ,European
49,0.036911 ,0.011789 ,0.018139 ,0.017761 ,0.005286 ,European
64,0.038028 ,0.013805 ,0.016182 ,0.014416 ,0.004494 ,European
30,0.029884 ,0.009775 ,0.018369 ,0.018447 ,0.006200 ,European
30,0.030359 ,0.010669 ,0.017051 ,0.015483 ,0.005306 ,European
66,0.032159 ,0.011016 ,0.021709 ,0.024559 ,0.004746 ,European
38,0.031540 ,0.010675 ,0.019568 ,0.020681 ,0.005939 ,European
48,0.033914 ,0.012844 ,0.019338 ,0.020246 ,0.005422 ,European
48,0.031701 ,0.013919 ,0.020253 ,0.021910 ,0.005575 ,European
64,0.035026 ,0.013597 ,0.021629 ,0.024209 ,0.004941 ,European
60,0.039318 ,0.014082 ,0.022731 ,0.026520 ,0.004791 ,European
45,0.032165 ,0.011771 ,0.019594 ,0.020710 ,0.006026 ,European
39,0.029109 ,0.009480 ,0.019705 ,0.021082 ,0.005413 ,European
49,0.030109 ,0.011081 ,0.021655 ,0.024324 ,0.005261 ,European
44,0.034672 ,0.010190 ,0.019360 ,0.020424 ,0.006481 ,European
34,0.033502 ,0.010748 ,0.018253 ,0.018228 ,0.005819 ,European
64,0.029660 ,0.012815 ,0.018073 ,0.017587 ,0.005215 ,European
68,0.031332 ,0.017270 ,0.019357 ,0.020397 ,0.004476 ,European
37,0.026031 ,0.011799 ,0.018241 ,0.018225 ,0.005821 ,European
63,0.035978 ,0.011575 ,0.024026 ,0.028387 ,0.004715 ,European
43,0.033651 ,0.008372 ,0.019643 ,0.020958 ,0.005255 ,European
67,0.034320 ,0.013759 ,0.024740 ,0.029558 ,0.004103 ,European
67,0.034996 ,0.013868 ,0.022256 ,0.025856 ,0.004835 ,European
92,0.047766 ,0.016964 ,0.025848 ,0.030915 ,0.003494 ,European
43,0.029050 ,0.011356 ,0.021739 ,0.024687 ,0.004897 ,European
30,0.025793 ,0.009000 ,0.018534 ,0.019022 ,0.006303 ,European
49,0.027588 ,0.011614 ,0.019908 ,0.021383 ,0.005107 ,European
76,0.038353 ,0.015923 ,0.025797 ,0.030853 ,0.004754 ,European
76,0.042238 ,0.014759 ,0.019203 ,0.019932 ,0.004390 ,European
32,0.031530 ,0.008640 ,0.018432 ,0.018587 ,0.005848 ,European
32,0.031530 ,0.008640 ,0.018432 ,0.018587 ,0.005848 ,European
74,0.039690 ,0.014062 ,0.024492 ,0.029223 ,0.004596 ,European
68,0.035623 ,0.013931 ,0.019318 ,0.020181 ,0.004955 ,European
83,0.033255 ,0.008726 ,0.023831 ,0.028069 ,0.004256 ,European
49,0.037544 ,0.011154 ,0.023241 ,0.027458 ,0.005127 ,European
84,0.036075 ,0.015020 ,0.022888 ,0.027096 ,0.004609 ,European
88,0.037244 ,0.013717 ,0.024324 ,0.028965 ,0.004184 ,European
30,0.032236 ,0.009434 ,0.019738 ,0.021119 ,0.005139 ,European
61,0.029056 ,0.007519 ,0.021538 ,0.023780 ,0.004346 ,European
85,0.035093 ,0.017276 ,0.020693 ,0.022743 ,0.004728 ,European
60,0.035765 ,0.012585 ,0.021809 ,0.024917 ,0.005180 ,European
60,0.024141 ,0.012949 ,0.021751 ,0.024724 ,0.005385 ,European
76,0.041570 ,0.016858 ,0.022769 ,0.026719 ,0.004492 ,European
79,0.030913 ,0.012180 ,0.021869 ,0.025188 ,0.004674 ,European
44,0.032149 ,0.011683 ,0.019501 ,0.020594 ,0.005981 ,European
36,0.026466 ,0.008562 ,0.020025 ,0.021491 ,0.005440 ,European
92,0.036466 ,0.018562 ,0.026576 ,0.032093 ,0.003977 ,European
83,0.036758 ,0.014461 ,0.026271 ,0.031625 ,0.004429 ,European
72,0.040142 ,0.014520 ,0.020551 ,0.022481 ,0.004366 ,European
72,0.039972 ,0.014744 ,0.019704 ,0.021069 ,0.004569 ,European
60,0.036962 ,0.010535 ,0.020886 ,0.023078 ,0.004750 ,European
60,0.036899 ,0.012017 ,0.021648 ,0.024282 ,0.004986 ,European
78,0.039563 ,0.016078 ,0.023763 ,0.028045 ,0.005718 ,European
85,0.035170 ,0.015883 ,0.021753 ,0.024756 ,0.004192 ,European
66,0.030504 ,0.011490 ,0.023380 ,0.027528 ,0.004927 ,European
66,0.036479 ,0.013923 ,0.021542 ,0.023799 ,0.004550 ,European
85,0.049909 ,0.020503 ,0.023040 ,0.027300 ,0.003957 ,European
48,0.034437 ,0.010830 ,0.021621 ,0.024173 ,0.005171 ,European
61,0.032967 ,0.013135 ,0.022697 ,0.026506 ,0.004366 ,European
85,0.057150 ,0.015148 ,0.021962 ,0.025472 ,0.004222 ,European
70,0.038355 ,0.013879 ,0.019427 ,0.020497 ,0.004823 ,European
87,0.041793 ,0.015908 ,0.026577 ,0.032250 ,0.004214 ,European
49,0.035316 ,0.010518 ,0.021515 ,0.023752 ,0.005274 ,European
76,0.041051 ,0.016458 ,0.020709 ,0.022787 ,0.004622 ,European
55,0.029496 ,0.012544 ,0.023681 ,0.027843 ,0.004618 ,European
64,0.052017 ,0.014952 ,0.020157 ,0.019141 ,0.004155 ,Southeast Asian
66,0.032937 ,0.013624 ,0.025086 ,0.030251 ,0.005023 ,European
66,0.030316 ,0.013771 ,0.022078 ,0.025580 ,0.004984 ,European
68,0.042849 ,0.013643 ,0.023930 ,0.028196 ,0.004514 ,European
68,0.041173 ,0.015953 ,0.023977 ,0.028361 ,0.004355 ,European
83,0.038832 ,0.018655 ,0.024964 ,0.029982 ,0.004591 ,European
68,0.037736 ,0.013445 ,0.019242 ,0.019977 ,0.004893 ,European
68,0.049137 ,0.021453 ,0.022237 ,0.031014 ,0.004671 ,Southeast Asian
85,0.053222 ,0.010070 ,0.025381 ,0.031858 ,0.004310 ,Southeast Asian
87,0.045553 ,0.017840 ,0.024117 ,0.028566 ,0.004416 ,European
